begin_sha,end_sha,commits,additions,deletions,changed_files,total_time,begin_Dispensables,begin_Bloaters,begin_Change Preventers,begin_Couplers,begin_Object-Orientation Abusers,end_Dispensables,end_Bloaters,end_Change Preventers,end_Couplers,end_Object-Orientation Abusers,cluster,timedelta,formatted_duration
38409ea5a052be80bc754842fd978e3b4498eeed,87764308124b6843febc9abced94d74045f0a941,2,221,8,2,416809000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,4 days 19:46:49,4 days 19:46:49
f826d124aa1d8063d37a1ef3c1809787401b7b0b,ca24bdb911cb5a20ce5a074c5cf6a07bf4f56ad0,1,80,71,6,1560923000000000,1490,850.0,850.0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0,18 days 01:35:23,18 days 01:35:23
27aad3c8b2021aa13f12134a63fdae023a2b187c,b01138c27fd1cde65fe8028f944dbcd7e1ae7a8e,1,71,1,2,842812000000000,745,425.0,425.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0,9 days 18:06:52,9 days 18:06:52
bf38696d061be8e54968b595bc22bc4744bb9251,2a1b6ba234273353fc8755e23ef727ece7a2a209,5,155,44,2,342984000000000,743,424.0,424.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0,3 days 23:16:24,3 days 23:16:24
e716c1810e065ce320c6d76c3d369c6090d8cc51,759ac57a6647578f84cc935c252d4a8c64c90ffc,3,79,1,2,522645000000000,1486,848.0,848.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,0,6 days 01:10:45,6 days 01:10:45
b83c1f9587ed1e49e84428366f58187b9a69444e,2876c54b8d4b130d4f9cd13880d11dd26a0454a5,1,4,2,2,4570794000000000,744,424.0,424.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0,52 days 21:39:54,52 days 21:39:54
1c58d79c11ff9133e52f7cf511fcbd202e8e8a41,27aad3c8b2021aa13f12134a63fdae023a2b187c,11,356,158,35,759462000000000,743,424.0,424.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0,8 days 18:57:42,8 days 18:57:42
94598d1cf42fb4811f17fce4ddbfcd72cee00632,5217134f9a17ac7643800ba99b02f5309d718b82,11,16,1,2,349940000000000,743,424.0,424.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0,4 days 01:12:20,4 days 01:12:20
0bf209007861e25b67969efa2fef261361f270cc,d93fbdfa645b19274e3d909adff85a39d304601c,12,378,138,14,2808473000000000,747,425.0,425.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,0,32 days 12:07:53,32 days 12:07:53
53d25b92ee5490cea72bbf07045ea9593dc982c4,e9722b759b5a5b02710fcb7a62fec557757d6cfd,2,0,1,1,36686000000000,743,424.0,424.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 10:11:26,0 days 10:11:26
38409ea5a052be80bc754842fd978e3b4498eeed,58eac935cd735052aa00abe89144caacd206cbed,4,325,37,7,480022000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,5 days 13:20:22,5 days 13:20:22
53d25b92ee5490cea72bbf07045ea9593dc982c4,6e117f64885197d38bc0b23fed8292406d22462b,1,8,1,1,82312000000000,743,424.0,424.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 22:51:52,0 days 22:51:52
1c58d79c11ff9133e52f7cf511fcbd202e8e8a41,4454e6b368bc5aedaba509eeb85422daeda393bf,69,481,306,54,1312046000000000,743,424.0,424.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0,15 days 04:27:26,15 days 04:27:26
9ee6d72f313c008892ba7c24f3b8c10f841b5b77,9680edf850b88aa4598d6feb455618d0d3d31db7,3,276,23,4,280630000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,3 days 05:57:10,3 days 05:57:10
28934b6595fd66d43bfe1815576d954a48492606,5395f71fd42a18cc8d49cd86481f8988027ecd0f,3,25,3,2,117213000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,1 days 08:33:33,1 days 08:33:33
9e3cf98a30dbf16508b97aba2d8c0324c378ff87,f386662a37394be290fadc4dbba1149b9f7730ab,11,2,1,1,2086266000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,24 days 03:31:06,24 days 03:31:06
9e3cf98a30dbf16508b97aba2d8c0324c378ff87,e675e3ba3d3eb1f8338076dd24529fa10603c954,2,11,2,5,63222000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,0 days 17:33:42,0 days 17:33:42
17d86f179244a9cf9bd331c136e041dcb80cdfb6,c6cd84cc70c8c0a893d5a017ae03e6c47c461a96,1,2,2,1,5880935000000000,749,427.0,427.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,68 days 01:35:35,68 days 01:35:35
17d86f179244a9cf9bd331c136e041dcb80cdfb6,898ccbb46fd52b19030758da3d97b621ae709e0e,1,4,4,3,286118000000000,749,427.0,427.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,3 days 07:28:38,3 days 07:28:38
78ca327e7791accfd2b72375a01b441b593ba376,9ee6d72f313c008892ba7c24f3b8c10f841b5b77,1,41,22,2,312123000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,3 days 14:42:03,3 days 14:42:03
b90f00192dac456b581f6997773074231ff01860,9e3cf98a30dbf16508b97aba2d8c0324c378ff87,1,176,13,8,85251000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,0 days 23:40:51,0 days 23:40:51
a1951003ddeac174c889212682c9c207604c19ac,fbce851041ef9fc4e5c340aeadcdec8bcaf20e6a,2,17,1,2,87034000000000,751,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,1 days 00:10:34,1 days 00:10:34
a1951003ddeac174c889212682c9c207604c19ac,ebbe9b581542af0cdc0c813996d498678cc78114,6,114,15,5,261087000000000,751,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,3 days 00:31:27,3 days 00:31:27
b9adbcd89ad84d71e73ddff26f4e039c6aeba499,b90f00192dac456b581f6997773074231ff01860,3,4,26,3,15936000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,0 days 04:25:36,0 days 04:25:36
f0ee98a45d5371fa9595f8178eca72b1bfe37e2b,fe6f060d8983462a717f6588dff257f4a6da86c4,7,68,0,1,692514000000000,1490,854.0,854.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,8 days 00:21:54,8 days 00:21:54
917b079a61696c54ddf0bd31b887417fc38ad9cc,35043683a6f5b843fe31e7041e999939b22a102f,75,3814,379,44,7468290000000000,800,458.0,458.0,258.0,258.0,0.0,0.0,0.0,0.0,0.0,0,86 days 10:31:30,86 days 10:31:30
ea296fe7f82062cc115196be167ade9d24c6d232,682be322fa166d20b0e4a972010b97a1a61e8eb0,7,149,79,2,2904413000000000,1490,852.0,852.0,492.0,492.0,0.0,0.0,0.0,0.0,0.0,0,33 days 14:46:53,33 days 14:46:53
aac07ef790752e0726d96bbe200e968496f1aa57,8cff9fd2ad2c4bcaaf70a64c0ff6b5ebc3f9b876,3,47,42,2,1140334000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,13 days 04:45:34,13 days 04:45:34
78ca327e7791accfd2b72375a01b441b593ba376,38409ea5a052be80bc754842fd978e3b4498eeed,3,187,4,3,546047000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,6 days 07:40:47,6 days 07:40:47
68c5ac5df4fbc0edd7114394112fa696a3dc9229,da93105f4ce3ab4112089d4e4890379c5dcdba42,4,50,7,2,183254000000000,746,429.0,429.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0,2 days 02:54:14,2 days 02:54:14
387fb1a2c107c5f450c2fd7c5025cbd81925922b,b9adbcd89ad84d71e73ddff26f4e039c6aeba499,3,123,47,3,131203000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,1 days 12:26:43,1 days 12:26:43
68c5ac5df4fbc0edd7114394112fa696a3dc9229,f0ee98a45d5371fa9595f8178eca72b1bfe37e2b,3,100,105,19,85077000000000,746,429.0,429.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0,0 days 23:37:57,0 days 23:37:57
68c5ac5df4fbc0edd7114394112fa696a3dc9229,17d86f179244a9cf9bd331c136e041dcb80cdfb6,4,84,21,10,242996000000000,746,429.0,429.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0,2 days 19:29:56,2 days 19:29:56
fe6f060d8983462a717f6588dff257f4a6da86c4,5587023a23cfd2f40cf0cf4c1617e0eb766e05b3,12,123,139,5,1355148000000000,1486,848.0,848.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,0,15 days 16:25:48,15 days 16:25:48
b9adbcd89ad84d71e73ddff26f4e039c6aeba499,78ca327e7791accfd2b72375a01b441b593ba376,2,38,67,2,290971000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,3 days 08:49:31,3 days 08:49:31
f637b1ec55ed6553d9a33da5ec1071838beb1790,28934b6595fd66d43bfe1815576d954a48492606,1,17,17,9,11317000000000,1518,896.0,896.0,542.0,542.0,0.0,0.0,0.0,0.0,0.0,0,0 days 03:08:37,0 days 03:08:37
a1951003ddeac174c889212682c9c207604c19ac,5f4c31a6e1d38846374db0237c3b78b88d7a36ed,7,82,13,6,343744000000000,751,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,3 days 23:29:04,3 days 23:29:04
8ad0796db009b0abf38f936c578d3af0a3f2ed9e,68c5ac5df4fbc0edd7114394112fa696a3dc9229,5,25,39,1,169205000000000,746,429.0,429.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0,1 days 23:00:05,1 days 23:00:05
8ad0796db009b0abf38f936c578d3af0a3f2ed9e,7f6e6fbec7660ec62b1b4c6314518e73bf5ad4ff,2,3,3,2,63477000000000,746,429.0,429.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0,0 days 17:37:57,0 days 17:37:57
60a41bc85e1657344a2b2029ad21e7fab741b711,387fb1a2c107c5f450c2fd7c5025cbd81925922b,1,21,19,4,357954000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,4 days 03:25:54,4 days 03:25:54
60a41bc85e1657344a2b2029ad21e7fab741b711,aac07ef790752e0726d96bbe200e968496f1aa57,2,75,36,2,411204000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,4 days 18:13:24,4 days 18:13:24
60a41bc85e1657344a2b2029ad21e7fab741b711,0a83e7018ebea3142a2885bb4ecf80278c41f017,3,12,10,2,417294000000000,759,448.0,448.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0,4 days 19:54:54,4 days 19:54:54
91cf777b028a2e907b016941160b232ecf587884,93631a188cfa60eda460dcddf3fb8390b24ab353,3,140,161,8,617076000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,7 days 03:24:36,7 days 03:24:36
4b9d38763a2401da61cacc62a2d1dc278aa859dc,6f64eb77d579629fd79705b112d9a5e01937dd84,2,81,1,2,46819000000000,759,447.0,447.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,0 days 13:00:19,0 days 13:00:19
ff0209ddbd4a742b9e88ee9013ac3d2de699e741,4b935c52502590fd201fb6e36766e4085165a13d,3,94,1,3,340243000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,3 days 22:30:43,3 days 22:30:43
ff0209ddbd4a742b9e88ee9013ac3d2de699e741,e848ab7c3c4429d1fa7026c068005a05966e19a4,3,0,1,1,411354000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,4 days 18:15:54,4 days 18:15:54
ff0209ddbd4a742b9e88ee9013ac3d2de699e741,53fa44d1c90686b47e11db1f0c1612043c296982,1,17,21,1,42864000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,0 days 11:54:24,0 days 11:54:24
7cfd846027256198afd6522ce5ccb233ee16279b,74d92c86be579e6d90535a13a276e1970ac644fc,36,2408,5,22,2506797000000000,745,425.0,425.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0,29 days 00:19:57,29 days 00:19:57
ff0209ddbd4a742b9e88ee9013ac3d2de699e741,e716c1810e065ce320c6d76c3d369c6090d8cc51,4,75,54,5,1266716000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,14 days 15:51:56,14 days 15:51:56
b2a33b759eb90d3e1d01b3f4b09bc612863aeb94,60a41bc85e1657344a2b2029ad21e7fab741b711,3,63,64,4,103549000000000,758,447.0,447.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,1 days 04:45:49,1 days 04:45:49
ff0209ddbd4a742b9e88ee9013ac3d2de699e741,51f47fc5a0f171b8f8717887be088823406f874f,3,50,10,4,69529000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,0 days 19:18:49,0 days 19:18:49
87ff3295a08e31ea551f75e8b70a670859c5cdfb,ba31f8ce76b5a429e9ac572c644e177f3d85d8cc,2,52,4,10,1223538000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,14 days 03:52:18,14 days 03:52:18
87ff3295a08e31ea551f75e8b70a670859c5cdfb,ff0209ddbd4a742b9e88ee9013ac3d2de699e741,1,1,1,1,12710000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 03:31:50,0 days 03:31:50
87ff3295a08e31ea551f75e8b70a670859c5cdfb,8c5fefe1aada1ef0ae2861864e3596b612333816,1,9,9,6,18062000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 05:01:02,0 days 05:01:02
87ff3295a08e31ea551f75e8b70a670859c5cdfb,8ad0796db009b0abf38f936c578d3af0a3f2ed9e,2,316,76,62,183704000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,2 days 03:01:44,2 days 03:01:44
edcb2e19278b331563187217533935d93660a53e,ecb685a6cf8aa463e9a3e1836900e56c52ed5597,16,620,9,12,1685553000000000,1562,1012.0,1012.0,502.0,502.0,0.0,0.0,0.0,0.0,0.0,0,19 days 12:12:33,19 days 12:12:33
b2a33b759eb90d3e1d01b3f4b09bc612863aeb94,6b8d935f7340492bb2a3f9bb86482665925052d6,6,126,3,3,659658000000000,758,447.0,447.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,7 days 15:14:18,7 days 15:14:18
e0d4007bb1e94052bcca85ededd388f5c29a2dfa,000902d7489a1d6f00972b3c1176e460f2755c8c,1,8,8,4,13896000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,0 days 03:51:36,0 days 03:51:36
c04c01d85452e969ea81d1f8486271e85bff72a9,eb0f56bdd935ea86c42c26a523f5603aa3431936,1,1,1,1,160942000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,1 days 20:42:22,1 days 20:42:22
d5e2b758f07d094f32a33db7bda9b8e65f7f5f26,5ed0e0a9b4c8355f4cde064cc605bc419dacd9c3,3,613,305,12,8505921000000000,800,451.0,451.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0,98 days 10:45:21,98 days 10:45:21
41651e83dc0d619ae8686ce28a87555ad88c03a6,e0d4007bb1e94052bcca85ededd388f5c29a2dfa,2,21,13,2,22926000000000,745,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 06:22:06,0 days 06:22:06
b2a33b759eb90d3e1d01b3f4b09bc612863aeb94,4b9d38763a2401da61cacc62a2d1dc278aa859dc,9,113,77,9,159046000000000,758,447.0,447.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,1 days 20:10:46,1 days 20:10:46
17d86f179244a9cf9bd331c136e041dcb80cdfb6,5f029d0619e774f9b7803cc43e89a4eb71bf1cd7,3,91,0,2,1343426000000000,749,427.0,427.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,15 days 13:10:26,15 days 13:10:26
2d63cc4ec9f2791499d153d7c2f473f9704038be,79f60c4d5c72adcec53a04e7b2a806f9ce215dde,1,4,4,1,83561000000000,759,446.0,446.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,0 days 23:12:41,0 days 23:12:41
fa2ae7b44fa989ff0deaee6bcebd952f26a2deb0,41651e83dc0d619ae8686ce28a87555ad88c03a6,1,1,0,1,62889000000000,1490,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,0 days 17:28:09,0 days 17:28:09
fa2ae7b44fa989ff0deaee6bcebd952f26a2deb0,53d25b92ee5490cea72bbf07045ea9593dc982c4,10,243,74,13,1223623000000000,1490,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,14 days 03:53:43,14 days 03:53:43
fa2ae7b44fa989ff0deaee6bcebd952f26a2deb0,a720211b6b83f5fd6cafbb53c84833b306453022,4,97,97,28,2150436000000000,1490,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,24 days 21:20:36,24 days 21:20:36
a0b996651db1f21a624d6a27485c71f3f0c46ea8,09e89fd67e15fcac8a5d689b040d01992fcf4937,13,384,8,8,17008835000000000,911,507.0,507.0,318.0,318.0,0.0,0.0,0.0,0.0,0.0,0,196 days 20:40:35,196 days 20:40:35
9ce981c1cb2a10d52c7122632d96d0a15ae2000e,f0f344d162ffb5b5a3a03ceb6366c0f9c0c4964e,1,14,1,1,159180000000000,745,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,1 days 20:13:00,1 days 20:13:00
9ce981c1cb2a10d52c7122632d96d0a15ae2000e,e7f5b4e3b161636f10aa0b7dd4b54cd3bf1478e5,1,1,1,1,90084000000000,745,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,1 days 01:01:24,1 days 01:01:24
9ce981c1cb2a10d52c7122632d96d0a15ae2000e,fa2ae7b44fa989ff0deaee6bcebd952f26a2deb0,1,1,1,1,57460000000000,745,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 15:57:40,0 days 15:57:40
b2a33b759eb90d3e1d01b3f4b09bc612863aeb94,550eadc9704dcc6abf9abbca6227f1d1eb1c758e,4,77,26,11,495415000000000,758,447.0,447.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,5 days 17:36:55,5 days 17:36:55
49221c0d1843f5e9cdd463d01f61bf2a95c2c8b2,87ff3295a08e31ea551f75e8b70a670859c5cdfb,4,17,1,3,422925000000000,745,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,4 days 21:28:45,4 days 21:28:45
c4aec7bb976867623c0f13c4795963b97855a109,dafdb23255c9fa2c2d5fcc45450cc23fd58e5b02,3,46,13,2,36167000000000,759,446.0,446.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,0 days 10:02:47,0 days 10:02:47
594c4a9a0c8f87c2c95ed824a0f33f233ba701c3,3ed0b6b7d9d5f1ecf3f540a5a19a6584b882561b,1,24,0,1,308493000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,3 days 13:41:33,3 days 13:41:33
abb3637a089f4259838a2a990c674ab4ce682c50,b88a45e9946a3d9dafe136324fb17db017adffb5,61,9445,7394,744,581737000000000,740,432.0,432.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,6 days 17:35:37,6 days 17:35:37
594c4a9a0c8f87c2c95ed824a0f33f233ba701c3,1c414bf10e29045d69ae11a5f2997cf00b4f0144,2,33,7,4,2407544000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,27 days 20:45:44,27 days 20:45:44
59cae0747377cea792bb600280a8f5d9a5e64dc4,9ce981c1cb2a10d52c7122632d96d0a15ae2000e,2,103,76,47,139890000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,1 days 14:51:30,1 days 14:51:30
59cae0747377cea792bb600280a8f5d9a5e64dc4,ad33ac6dee04528258646efbfe07a6f2ce86da83,2,20,7,1,675761000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,7 days 19:42:41,7 days 19:42:41
ad7b45e292bee42e8e9c66d84991ea0f5e633260,0f10973067045e45b4a2c23a82582cf7b3fa81c5,1,6,1,1,51621000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 14:20:21,0 days 14:20:21
722c444aea306b41cdbf5acbf13ecb8d51178746,29c69b109ba36ea7b0b396ef2701ff76675ea9e4,1,14,18,3,10746000000000,759,446.0,446.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,0 days 02:59:06,0 days 02:59:06
de42c614a88c9ca9a082c12625f3dff12508b648,594c4a9a0c8f87c2c95ed824a0f33f233ba701c3,2,65,75,5,88640000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,1 days 00:37:20,1 days 00:37:20
2a1b6ba234273353fc8755e23ef727ece7a2a209,58207a20df486f4cc8e4675e263eb42e3a5b7217,15,299,15,8,2319162000000000,743,424.0,424.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0,26 days 20:12:42,26 days 20:12:42
86a771dfe2ac2b0f15142ef246d993ac45ca1446,5f8e63787c450ffaecb7a9f4ffc07ae39d921aac,3,4,1,4,55643000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 15:27:23,0 days 15:27:23
86a771dfe2ac2b0f15142ef246d993ac45ca1446,ad6d3bcb57cbdbec23e8b734e146245cda6e4d5d,1,2,2,1,28112000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 07:48:32,0 days 07:48:32
22e34820cf228b23cc648c5833b63c8ed3523481,c4aec7bb976867623c0f13c4795963b97855a109,1,221,8,13,110146000000000,759,446.0,446.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,1 days 06:35:46,1 days 06:35:46
ad6d3bcb57cbdbec23e8b734e146245cda6e4d5d,917ce68ed192a9b35e23bcb58202169f2fe9ba0e,12,83,20,2,516146000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,5 days 23:22:26,5 days 23:22:26
629096f0d27ebe91aec6d2c9a819bf6fb2d4b1f9,f15b1c9659c1ae80b42cd17d10e58bc072ddc3fa,1,2,1,1,546127000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,6 days 07:42:07,6 days 07:42:07
dba70bbd93fea398a601a49b2efdfe6ea6e3366e,d147da2c6e4d38fb5f96100cadfdd363ffd3e39c,2,2,2,2,78291000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 21:44:51,0 days 21:44:51
c5fb612790ba15a757ae2339f446d0d7918b04ff,59cae0747377cea792bb600280a8f5d9a5e64dc4,1,0,3,1,161920000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,1 days 20:58:40,1 days 20:58:40
5b1dbeb0537289075d4baf46f3447b18126e9d60,c87b059b0f475c8af08f1ae7ead9f5e193e9df57,3,28,10,7,771154000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,8 days 22:12:34,8 days 22:12:34
5b1dbeb0537289075d4baf46f3447b18126e9d60,2c561d0937de74c0cf66ec79950c9a796ab139da,3,6,1,1,767599000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,8 days 21:13:19,8 days 21:13:19
5b1dbeb0537289075d4baf46f3447b18126e9d60,f7e1fa0ec01a8fcdcc0fbaa60799600f808088dc,4,3,3,3,286627000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,3 days 07:37:07,3 days 07:37:07
c5fb612790ba15a757ae2339f446d0d7918b04ff,a5accd2f394379d57db7a30deee20e64073e7200,2,25,23,1,212315000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,2 days 10:58:35,2 days 10:58:35
788ff0f39bfc1798b19047cb82bdaa647524a66f,a53a3a33ec30aa689965015bfff19ef49f2c4bb2,15,106,57,4,1444676000000000,746,429.0,429.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0,16 days 17:17:56,16 days 17:17:56
edcb2e19278b331563187217533935d93660a53e,52318302a60c4697fd98b3878aa35786e403a15b,23,445,387,46,2412909000000000,1562,1012.0,1012.0,502.0,502.0,0.0,0.0,0.0,0.0,0.0,0,27 days 22:15:09,27 days 22:15:09
5b1dbeb0537289075d4baf46f3447b18126e9d60,14fa87ca5ce7415a9aed23ea61e4aa4c81f02c78,1,39,5,3,54929000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 15:15:29,0 days 15:15:29
f31d5896d53615d992d986d332b8ec985c791dfb,b83c1f9587ed1e49e84428366f58187b9a69444e,6,138,114,3,2036715000000000,1490,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,23 days 13:45:15,23 days 13:45:15
722c444aea306b41cdbf5acbf13ecb8d51178746,22e34820cf228b23cc648c5833b63c8ed3523481,3,109,17,7,226118000000000,759,446.0,446.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,2 days 14:48:38,2 days 14:48:38
5b1dbeb0537289075d4baf46f3447b18126e9d60,5c3aa0185bfc43edc046274f39e32267dd6fad27,2,39,13,2,72877000000000,744,428.0,428.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0,0 days 20:14:37,0 days 20:14:37
6f64eb77d579629fd79705b112d9a5e01937dd84,1d2361916496af6ad200c944eb2ee92b2a0a40e5,4,922,23,18,1348747000000000,759,448.0,448.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,15 days 14:39:07,15 days 14:39:07
f757d9929c7016e9989d08ab2698179d61ef158b,2ed5994db10b7025b6cd8213b960041006fa1a13,1,7,7,2,2099302000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,24 days 07:08:22,24 days 07:08:22
f757d9929c7016e9989d08ab2698179d61ef158b,91cf777b028a2e907b016941160b232ecf587884,1,30,9,2,1041130000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,12 days 01:12:10,12 days 01:12:10
ddcfc521af0f25ee3c748b9c9c5831c83ea92ad2,5d2fa9494985edd2ef844e1a8335501d0e76f468,2,87,5,3,229563000000000,1520,890.0,890.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0,2 days 15:46:03,2 days 15:46:03
e47b6f0c35534270441307f0338ab8184d2e2fb5,07fa7759ce2955d1d1a1838b6120af238339ff1a,18,1251,152,10,1118370000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,12 days 22:39:30,12 days 22:39:30
9a0f812b3bbd439583955eef16441fc4aa9d94f6,722c444aea306b41cdbf5acbf13ecb8d51178746,3,117,12,6,351056000000000,759,446.0,446.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0,4 days 01:30:56,4 days 01:30:56
e47b6f0c35534270441307f0338ab8184d2e2fb5,f757d9929c7016e9989d08ab2698179d61ef158b,3,2,0,2,152730000000000,1488,856.0,856.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0,1 days 18:25:30,1 days 18:25:30
